person_id,person_name,election_date,ward_name,votes_received,is_elected,party_name,source_url
7c3d8cbe6c29f2c5,Bevin Phil,2022-05-05,Brandwood and Kings Heath Ward,111,False,Workers Party - Birmingham,https://www.birmingham.gov.uk/directory_record/370714/brandwood_and_kings_heath_ward_results
4b06b1a5035298c9,Cox Patrick Hugo Anthony,2022-05-05,Brandwood and Kings Heath Ward,615,False,Green Party,https://www.birmingham.gov.uk/directory_record/370714/brandwood_and_kings_heath_ward_results
137079c5cd545335,Hudson Mark,2022-05-05,Brandwood and Kings Heath Ward,485,False,Independent,https://www.birmingham.gov.uk/directory_record/370714/brandwood_and_kings_heath_ward_results
290b179ad340376a,Hussain Asia,2022-05-05,Brandwood and Kings Heath Ward,968,False,Local Conservatives,https://www.birmingham.gov.uk/directory_record/370714/brandwood_and_kings_heath_ward_results
ca812292b4bbd90a,Mullaney Martin James Paul,2022-05-05,Brandwood and Kings Heath Ward,1093,False,Liberal Democrats,https://www.birmingham.gov.uk/directory_record/370714/brandwood_and_kings_heath_ward_results
0c57a422def54791,Stanley Chris,2022-05-05,Brandwood and Kings Heath Ward,802,False,Liberal Democrats,https://www.birmingham.gov.uk/directory_record/370714/brandwood_and_kings_heath_ward_results
793d64131ae252d4,Trickett Lisa Stephanie,2022-05-05,Brandwood and Kings Heath Ward,2704,False,Labour and Co-operative Party,https://www.birmingham.gov.uk/directory_record/370714/brandwood_and_kings_heath_ward_results
2ae93e1683e7714e,Voigt Astrid Gisela Margarete,2022-05-05,Brandwood and Kings Heath Ward,488,False,Green Party,https://www.birmingham.gov.uk/directory_record/370714/brandwood_and_kings_heath_ward_results
301a958e109e4ea0,Whitby Harvey Stuart,2022-05-05,Brandwood and Kings Heath Ward,850,False,Local Conservatives,https://www.birmingham.gov.uk/directory_record/370714/brandwood_and_kings_heath_ward_results
116a59d1015dadec,Wilson Lauren Elisse,2022-05-05,Brandwood and Kings Heath Ward,120,False,Workers Party - Birmingham,https://www.birmingham.gov.uk/directory_record/370714/brandwood_and_kings_heath_ward_results
2b29c8e1a775b566,Donaldson Diane,2022-05-05,Bromford and Hodge Hill Ward,2405,False,Labour Party,https://www.birmingham.gov.uk/directory_record/370706/bromford_and_hodge_hill_ward_results
7131481606beaa8f,Higgs James,2022-05-05,Bromford and Hodge Hill Ward,515,False,Local Conservatives,https://www.birmingham.gov.uk/directory_record/370706/bromford_and_hodge_hill_ward_results
f6adafe1fe88573a,Khan Javed,2022-05-05,Bromford and Hodge Hill Ward,152,False,Liberal Democrats,https://www.birmingham.gov.uk/directory_record/370706/bromford_and_hodge_hill_ward_results
92fae1d2a89552ec,Mahmood Majid,2022-05-05,Bromford and Hodge Hill Ward,2434,False,Labour Party,https://www.birmingham.gov.uk/directory_record/370706/bromford_and_hodge_hill_ward_results
4f779ae25a851a4f,Mehmood Asad,2022-05-05,Bromford and Hodge Hill Ward,155,False,Liberal Democrats,https://www.birmingham.gov.uk/directory_record/370706/bromford_and_hodge_hill_ward_results
b9ea7ecf248cc10b,Phillpotts Jack Andrew,2022-05-05,Bromford and Hodge Hill Ward,210,False,Green Party,https://www.birmingham.gov.uk/directory_record/370706/bromford_and_hodge_hill_ward_results
dd7d816beb17c1f3,Zychon James John Francis,2022-05-05,Bromford and Hodge Hill Ward,384,False,Local Conservatives,https://www.birmingham.gov.uk/directory_record/370706/bromford_and_hodge_hill_ward_results
3e3d51903137490d,Goodwin Ray,2022-05-05,Castle Vale Ward,522,False,Labour Party,https://www.birmingham.gov.uk/directory_record/370732/castle_vale_ward_results
0df847a20af7a2cc,Macefield John Dell,2022-05-05,Castle Vale Ward,478,False,Green Party,https://www.birmingham.gov.uk/directory_record/370732/castle_vale_ward_results
3221331c8bcdb259,Romain Tyrese Raymond Kingsley,2022-05-05,Castle Vale Ward,279,False,Local Conservatives,https://www.birmingham.gov.uk/directory_record/370732/castle_vale_ward_results
d629c9c289717bfa,Sucilla-O'Sullivan Kris,2022-05-05,Castle Vale Ward,11,False,Trade Unionist and Socialist Coalition,https://www.birmingham.gov.uk/directory_record/370732/castle_vale_ward_results
bdb7a4aabb723f5f,Bertram Christopher John,2022-05-05,Druids Heath and Monyhull Ward,24,False,Liberal Democrats,https://www.birmingham.gov.uk/directory_record/370733/druids_heath_and_monyhull_ward_results
cb7bfdc5f5b300a7,Fuller Andrew Michael,2022-05-05,Druids Heath and Monyhull Ward,163,False,Local Conservatives,https://www.birmingham.gov.uk/directory_record/370733/druids_heath_and_monyhull_ward_results
615b87ff4fffa214,Leddy Mike,2022-05-05,Druids Heath and Monyhull Ward,454,False,Labour Party,https://www.birmingham.gov.uk/directory_record/370733/druids_heath_and_monyhull_ward_results
