person_id,person_name,party_name,effective_from,effective_to,is_current,source_url
4de8700b330d315e,Foster Joe,Trade Unionist and Socialist Coalition,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370749/kingstanding_ward_results
d634dddecfc54440,Hughes Des,Labour Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370749/kingstanding_ward_results
449a895d8f759932,Khan Adam,We Matter Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370749/kingstanding_ward_results
c8c75ee4775480fd,Painter Richard Hugh,Green Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370749/kingstanding_ward_results
7c9bca107adac696,Payne Rick,Local Conservatives,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370749/kingstanding_ward_results
f91bcbd758e0c310,Rasheed Naz,Labour Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370749/kingstanding_ward_results
79919f3f1c773e9c,Taylor Patricia Susan,Green Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370749/kingstanding_ward_results
d860c9c8aca9f0c2,Axford Kenneth,Local Conservatives,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370756/ladywood_ward_results
3209833fcef538ee,Bore Albert,Labour Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370756/ladywood_ward_results
26c00f00a58d37c3,Dargue Lee James,Liberal Democrats,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370756/ladywood_ward_results
0446202d1d70e0b8,Gaussen David,Green Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370756/ladywood_ward_results
caabb0b4d1e819e1,Hartley Kath,Labour Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370756/ladywood_ward_results
4bfc0b1083362846,Hordern Guy,Local Conservatives,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370756/ladywood_ward_results
1d82c63e9177040e,Jeyanayagam Piriyasha,Trade Unionist and Socialist Coalition,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370756/ladywood_ward_results
ef5ac6ef4ff94f6e,Wilson John,Liberal Democrats,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370756/ladywood_ward_results
54c8685bfbfd6ef6,Abdi Muhamed,Labour Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370758/longbridge_and_west_heath_ward_results
5b1117729220b432,Clancy Debbie,Conservative Party Candidate,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370758/longbridge_and_west_heath_ward_results
869050f7286e27d0,Kalik Sanja,Labour Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370758/longbridge_and_west_heath_ward_results
645f5dd8b9bdd470,McKears Sylvia Jane,Green Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370758/longbridge_and_west_heath_ward_results
7eeb10c65b258547,Mendez Violaine,Liberal Democrats,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370758/longbridge_and_west_heath_ward_results
b8b66447f6484d25,Stanton Elly,Green Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370758/longbridge_and_west_heath_ward_results
ac8beff4bcf3fddf,Storer Ron,Conservative Party Candidate,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370758/longbridge_and_west_heath_ward_results
b08c3e63f4111d66,Sturt-Joy Michael,Liberal Democrats,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370758/longbridge_and_west_heath_ward_results
dc1c72b6b5fdaedd,Walder Clive Richard,Trade Unionist and Socialist Coalition,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370758/longbridge_and_west_heath_ward_results
b24dcd3aaa9c239a,Dennis Kefentse,Green Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370757/lozells_ward_results
e6b0b312845fa894,Faisal Mohammed,Local Conservatives,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370757/lozells_ward_results
9b7421fe4b71908d,Zaffar Waseem,Labour and Co-operative Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370757/lozells_ward_results
7acab9ae086f7ac4,Jenkins Kerry Shaunna,Labour Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370759/moseley_ward_results
6de49c9e66a79709,Khan Abid,Local Conservatives,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370759/moseley_ward_results
5a7cf39506985a43,Khan Iqrah,Local Conservatives,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370759/moseley_ward_results
2c6a4d331d21cde6,Knowles Izzy,Liberal Democrats,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370759/moseley_ward_results
cd84420c78b41223,Porteous Edward,Green Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370759/moseley_ward_results
c2bedd3dc3903650,Russell Radley,Liberal Democrats,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370759/moseley_ward_results
d15d7f56cb7d8790,Straker Welds Martin Gladstone,Labour Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370759/moseley_ward_results
42e5b9c6e85ea112,Babington Jamie,Local Conservatives,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370760/nechells_ward_results
60cdc2b177af4307,Marsham Lee,Labour Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370760/nechells_ward_results
a44487634cb543b0,Islam Zia,Labour Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370762/newtown_ward_results
c1acd5ad2a33c87e,Jaddoo Desmond Gustavus,We Matter Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370762/newtown_ward_results
68819fa096dded2f,Khalique Abdul,Local Conservatives,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370762/newtown_ward_results
9db6d6f412fc12ec,Ruumi Cabdulqaadir,Liberal Democrats,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370762/newtown_ward_results
00a4246ee4578abf,Bernasconi Marcus George,Labour Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370761/north_edgbaston_ward_results
778d1e40e4c47d80,Burford Timon James,Liberal Democrats,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370761/north_edgbaston_ward_results
5d2a8d6973d6d38f,Chaudary Kamran,Local Conservatives,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370761/north_edgbaston_ward_results
133b27f15d9c8ae6,Downs William,Trade Unionist and Socialist Coalition,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370761/north_edgbaston_ward_results
721b79918b7ab224,Thompson Sharon Anne-Marie,Labour Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370761/north_edgbaston_ward_results
11264c77e8caae24,Ward Michael,Liberal Democrats,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370761/north_edgbaston_ward_results
e9ea690f245d7f73,Zaman Wasim,Local Conservatives,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370761/north_edgbaston_ward_results
86db3a9d7f4f5fcb,Kurt-Elli Kirsten,Labour Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370763/northfield_ward_results
14a1846689b6ef51,Moles Andy,Liberal Democrats,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370763/northfield_ward_results
1069b8f2cab3590c,Rowe Keith Alexander,The Conservative Party Candidate,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370763/northfield_ward_results
5ff8a18e905456ed,Wilson Trevor Tudor,Green Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370763/northfield_ward_results
508ce27ea5921036,Bunting Josh,Liberal Democrats,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370764/oscott_ward_results
8cd5825c678a136e,Dring Barbara,Labour Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370764/oscott_ward_results
7155c42c6e06136f,Hall Alex,Conservative Party Candidate,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370764/oscott_ward_results
f489865a9a4d3259,Majahid Haleem,Labour Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370764/oscott_ward_results
54c86873e7079aff,Sandhu Darius,Conservative Party Candidate,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370764/oscott_ward_results
346fafd7f0ac40d7,Warnaby Nora Mary Teresa,Liberal Democrats,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370764/oscott_ward_results
3ebf90f132c06b6f,Ahmed Jahangir,Local Conservatives,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370765/perry_barr_ward_results
ce32b3883ea0d45c,Hanif Mohammed,Labour and Co-operative Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370765/perry_barr_ward_results
8b5abd993f6a5c41,Hunt Jon,Liberal Democrats,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370765/perry_barr_ward_results
d14f7e9d1a886748,Jan Morriam,Liberal Democrats,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370765/perry_barr_ward_results
85df681ec0831646,Jenkins William,Local Conservatives,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370765/perry_barr_ward_results
87ba6e88c6de4770,Williams Fiona Jocelyn Mair,Labour and Co-operative Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370765/perry_barr_ward_results
dcfb9fc0c76df312,Allsop Stephen Richard,Liberal Democrats,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370766/perry_common_ward_results
bfc6c5767d88db99,Bermingham Jillian Joanne,Labour Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370766/perry_common_ward_results
a1ee8acb2d4530a4,Boyle Stephanie,Green Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370766/perry_common_ward_results
b52bdd2cd230792a,Friel Siobhan,Trade Unionist and Socialist Coalition,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370766/perry_common_ward_results
48055f51109dd66d,Okello Rachel Judith,Local Conservatives,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370766/perry_common_ward_results
1be40970c8bc1e59,Deamer Robert James David,Green Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370767/pype_hayes_ward_results
fd89fd8441673bd0,Mahmood Basharat,Labour Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370767/pype_hayes_ward_results
7e8fea23e71ac9fb,Murray Bill,Trade Unionist and Socialist Coalition,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370767/pype_hayes_ward_results
1d3363c8e5976049,Watts Gerald,Liberal Democrats,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370767/pype_hayes_ward_results
73a4e98c77df1b4e,Welch Clifton Frederick,Local Conservatives,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370767/pype_hayes_ward_results
fb7fdb5c7e076032,Anderson Sue,Liberal Democrats,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370768/quinton_ward_results
2fe53a36e0237e7d,Bolton James Liam Pennington,Green Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370768/quinton_ward_results
84d0099cb34852ec,Forsyth Sam,Labour and Co-operative Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370768/quinton_ward_results
86d71f55732cda3c,Garrett Stephanie Larissa,Liberal Democrats,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370768/quinton_ward_results
925df295f80d556f,McCormack Connor Brendan,Local Conservatives,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370768/quinton_ward_results
781261ccd5b29933,Rainbow Lauren,Labour and Co-operative Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370768/quinton_ward_results
0290f9fa4536670d,Stanford Dominic James,Local Conservatives,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370768/quinton_ward_results
bbfddfe514b0ad7e,Ball Robert Michael,Green Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370769/rubery_and_rednal_ward_results
7f12dca6687eebdf,Delaney Adrian Joseph,The Conservative Party Candidate,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370769/rubery_and_rednal_ward_results
857746157084fce6,Kennedy Tony,Labour and Co-operative Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370769/rubery_and_rednal_ward_results
241b0ac6e4d81346,Lister Thomas Daniel,Liberal Democrats,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370769/rubery_and_rednal_ward_results
ddc4916cbe29393d,Allsop Eve,Green Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370772/shard_end_ward_results
49f8012e47097705,Barber Christopher Francis,Liberal Democrats,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370772/shard_end_ward_results
4f91a378a9dad40f,Briggs Tony,Local Conservatives,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370772/shard_end_ward_results
8bf3fb4fd4664365,Ward Ian Antony,Labour Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370772/shard_end_ward_results
628a04b5ff7fc7ce,Abdi Isra,Labour Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370773/sheldon_ward_results
44e183309726be95,Andrews Mark David,Trade Unionist and Socialist Coalition,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370773/sheldon_ward_results
d08ebf5893ad03d9,Axford Susan,Local Conservatives,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370773/sheldon_ward_results
24c0da7660b92850,Green Colin Francis,Liberal Democrats,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370773/sheldon_ward_results
7582c9b250bd3209,Harrison Kevin,Green Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370773/sheldon_ward_results
07df2e4a3310d29b,Jenkins Oliver,Local Conservatives,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370773/sheldon_ward_results
5b0f4fb4cc640365,Piekarz Joseph,Labour Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370773/sheldon_ward_results
fc0cdfad7370b1d4,Tilsley Paul Calvin,Liberal Democrats,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370773/sheldon_ward_results
be3a7999c32ce250,Abu Nowshed,Local Conservatives,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370728/small_heath_ward_results
3f1b71eedc552f06,Bano Shabina,Labour Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370728/small_heath_ward_results
703e132ad9ea2923,Hussain Aftab,Local Conservatives,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370728/small_heath_ward_results
82b70e94ca64d93a,Khan Saqib,Labour Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370728/small_heath_ward_results
5f65f9742e75d088,Sadiq Naveed,Liberal Democrats,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370728/small_heath_ward_results
596c3994bd8a3daf,Saeed Mohammed,Liberal Democrats,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370728/small_heath_ward_results
719b4498c0b3b745,Christoffersen Mette,Green Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370730/soho_and_jewellery_quarter_ward_results
f89b2513ece0c0a9,Coffey Janet,Local Conservatives,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370730/soho_and_jewellery_quarter_ward_results
b46405a9c69a0ac9,Hardy Gareth Andrew,Liberal Democrats,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370730/soho_and_jewellery_quarter_ward_results
c01b07f0d9216b5a,Hashmi Ali,Local Conservatives,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370730/soho_and_jewellery_quarter_ward_results
af64bfe98d2c0161,Lal Chaman,Labour Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370730/soho_and_jewellery_quarter_ward_results
bcfa50606918af5d,Perrott James,Liberal Democrats,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370730/soho_and_jewellery_quarter_ward_results
f612c342ea0df0df,Spence Sybil Eurlena,Labour Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370730/soho_and_jewellery_quarter_ward_results
d331b7dbbcd5b04e,Bashir Anser,Labour Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370727/south_yardley_ward_results
64708fe777e3e8cf,Choudhry Zaker Ullah,Liberal Democrats,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370727/south_yardley_ward_results
a33dc0c3b330d663,Garghan Christopher Paul,Green Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370727/south_yardley_ward_results
0e522192c744910f,Mackey Julia,Local Conservatives,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370727/south_yardley_ward_results
92ac21eaa2229dac,Severn Bob,Trade Unionist and Socialist Coalition,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370727/south_yardley_ward_results
69742611131a7fec,Azim Mohammed,Labour Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370770/sparkbrook_and_balsall_heath_east_ward_results
22e70baafd7966cb,Bari Abdul,Local Conservatives,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370770/sparkbrook_and_balsall_heath_east_ward_results
692c96e6c7bc8888,Bishop Paul,Liberal Democrats,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370770/sparkbrook_and_balsall_heath_east_ward_results
ca1b8f3dc745cc1f,Crickmay Maddison Sarah-Jane,Liberal Democrats,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370770/sparkbrook_and_balsall_heath_east_ward_results
e1145a465b1c9215,Harrison Michael John,Green Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370770/sparkbrook_and_balsall_heath_east_ward_results
c46d604910c74c44,Hussain Shabrana,Labour Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370770/sparkbrook_and_balsall_heath_east_ward_results
78188d4680860877,Kabir Md Obaydul,Local Conservatives,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370770/sparkbrook_and_balsall_heath_east_ward_results
6bc5c1e775fbc230,Al-Haq Aysan,Liberal Democrats,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370726/sparkhill_ward_results
caf6688d1a64205d,Asad Aneela,Local Conservatives,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370726/sparkhill_ward_results
55a910ed9dcc8403,Brennan Nicky,Labour Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370726/sparkhill_ward_results
94dd6354475cb761,Mahmood Rashad,Labour Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370726/sparkhill_ward_results
43051b6301b2a293,Rehman Habib,Local Conservatives,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370726/sparkhill_ward_results
7e3869076246926a,Wilkinson Anthony,Liberal Democrats,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370726/sparkhill_ward_results
e9e181088b126bdb,Banting Philip Andrew,Liberal Democrats,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370721/stirchley_ward_results
d3c25c485411195c,Knight Graham,Local Conservatives,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370721/stirchley_ward_results
4e0482a9fffbf329,Locke Mary Anne,Labour and Co-operative Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370721/stirchley_ward_results
971403903bad075e,Masters Eleanor,Green Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370721/stirchley_ward_results
af7f13b0dd9a6923,Assheton Janet,Green Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370723/stockland_green_ward_results
f6bfb10666f45417,Green Roxanne,Green Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370723/stockland_green_ward_results
66505d51b14b796a,Jones Jane Esther,Labour Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370723/stockland_green_ward_results
0115d52e8a78e4f8,Kayani Mohammad,Local Conservatives,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370723/stockland_green_ward_results
e4adf43af8a9195b,Khan Amar,Labour Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370723/stockland_green_ward_results
a266181f6b6eb295,Moore Charlie,Liberal Democrats,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370723/stockland_green_ward_results
d5337803c6e0e566,Murphy Estelle Louise,Local Conservatives,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370723/stockland_green_ward_results
139a2f2cbf0ef331,Norris Joe,Liberal Democrats,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370723/stockland_green_ward_results
63a4f77611a2a2ec,Woodley Ted,Trade Unionist and Socialist Coalition,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370723/stockland_green_ward_results
dd26e150e5be5851,Barley Roger Eric,Labour Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370771/sutton_four_oaks_ward_results
189084bebee3a0d8,Cornish Maureen,The Conservative Party Candidate,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370771/sutton_four_oaks_ward_results
f8f3611387d95646,Hudson Linda Mary,Green Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370771/sutton_four_oaks_ward_results
b2d35e0008b58ca0,Willett David Michael,Liberal Democrats,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370771/sutton_four_oaks_ward_results
49512d70c4dab6fc,Jenkins Meirion,The Conservative Party Candidate,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370729/sutton_mere_green_ward_results
9ad028efbd1f7307,Mackenzie Max Cameron,Labour Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370729/sutton_mere_green_ward_results
354e06c0b7889896,Okole Anne Margaret,Green Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370729/sutton_mere_green_ward_results
8c4647ded1a7fe65,Wilber Regine,Liberal Democrats,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370729/sutton_mere_green_ward_results
9cdc80ca4beff4a2,Auton Ben,Green Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370725/sutton_reddicap_ward_results
0dbb2164bcd57263,Parkin Richard Frederick Jex,The Conservative Party Candidate,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370725/sutton_reddicap_ward_results
09f8eda63725e6fb,Preston Judy Annemarie,Labour Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370725/sutton_reddicap_ward_results
f54f6f7b041ad02f,Mackey Ewan Forbes,The Conservative Party Candidate,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370724/sutton_roughley_ward_results
fc6feafa9c0a16cc,Masih Brandon,Liberal Democrats,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370724/sutton_roughley_ward_results
4caa7799a1b20917,Mika Pat,Labour Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370724/sutton_roughley_ward_results
b1af42fe2bca256e,McCollin Rachel Emma,Green Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370720/sutton_trinity_ward_results
0a087ce35da0cec1,Pears David Christopher,The Conservative Party Candidate,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370720/sutton_trinity_ward_results
36ea472dee37bdde,Quinn Peter Anthony,Labour Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370720/sutton_trinity_ward_results
6051827f81c4b6d4,Wilkinson Jenny,Liberal Democrats,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370720/sutton_trinity_ward_results
abdf39ff763e43ed,Cairns Jan,The Conservative Party Candidate,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370719/sutton_vesey_ward_results
488d47092690686a,Eperjesi Frank,The Conservative Party Candidate,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370719/sutton_vesey_ward_results
7c10711cc40869a3,Lewis Mark Andrew,Liberal Democrats,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370719/sutton_vesey_ward_results
7621907439372fba,Pocock Rob,Labour Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370719/sutton_vesey_ward_results
68e10dcb0b93506a,Richardson Doctor Paul Benjamin,Liberal Democrats,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370719/sutton_vesey_ward_results
e0184d29f136179f,Scott Kath,Labour Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370719/sutton_vesey_ward_results
b37e9dd005007858,Barrie David Stuart,The Conservative Party Candidate,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370713/sutton_walmley_and_minworth_ward_results
0df854372f678f4b,Blenkinsop Joseph Anselm,Labour Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370713/sutton_walmley_and_minworth_ward_results
4ee43042bf248935,Cooke David,Liberal Democrats,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370713/sutton_walmley_and_minworth_ward_results
e9257652a3078537,Garrington James Austin,Liberal Democrats,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370713/sutton_walmley_and_minworth_ward_results
fb303a1b47ff28dc,Marriott Colin Leslie Fredric,Green Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370713/sutton_walmley_and_minworth_ward_results
0b939cf6ec9bbc00,Wilde Ruth Anna Jane,Labour Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370713/sutton_walmley_and_minworth_ward_results
46baf6996d494797,Wood Ken,The Conservative Party Candidate,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370713/sutton_walmley_and_minworth_ward_results
7c90b8902e044071,Challenor Zoe,Green Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370718/sutton_wylde_green_ward_results
c68efa3f1e080b2e,Johnson Terry,Labour Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370718/sutton_wylde_green_ward_results
9830e059cb46a121,Spencer Doctor John Malcolm,Liberal Democrats,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370718/sutton_wylde_green_ward_results
a1aeba9cebdef27a,Yip Alex,The Conservative Party Candidate,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370718/sutton_wylde_green_ward_results
ca7f471823290575,Amjad Sajad,Liberal Democrats,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370712/tyseley_and_hay_mills_ward_results
2a9d2e7472f4441e,Begum Najma,Local Conservatives,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370712/tyseley_and_hay_mills_ward_results
bac7569e001b2658,Hindley Joanna Mae,Green Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370712/tyseley_and_hay_mills_ward_results
b732217a2b675376,Iqbal Zafar,Labour Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370712/tyseley_and_hay_mills_ward_results
f79ab68b34443cfb,Ali Hassan,Local Conservatives,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370711/ward_end_ward_results
b3455914b82086f5,Ali Naz,Liberal Democrats,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370711/ward_end_ward_results
7581c2ed247a62e9,Bi Bushra,Labour Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370711/ward_end_ward_results
0a7971cca0aa82d3,Khan Imran Ali,Green Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370711/ward_end_ward_results
4c880829815bbf41,Axe Kirsty Jayne,Green Party,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370708/weoley_and_selly_oak_ward_results
72939e0b39ac69bb,Ellinor Luke,Liberal Democrats,2022-05-05,,True,https://www.birmingham.gov.uk/directory_record/370708/weoley_and_selly_oak_ward_results
