person_id,person_name,party_name,effective_from,effective_to,is_current,source_url
4dfd250770731f8f,Aziz Abdul,Independent,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
fe57d2cee50421a9,Bennett Margaret Sandra,Conservative Party Candidate,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
65e0fbf328afac45,Choudhury Jahid Ahmed,Conservative Party Candidate,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
d5fa29fb1a267444,Kauser Nagina,Labour Party,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
19738e5d1cef6c1b,Khan Ayoub,Liberal Democrat,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
a387574ad953eff0,Rana Vijay,Green Party,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
cb09f9b7ad504681,Uddin Sham,Liberal Democrat,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
4cf8506e3947c530,Fazel Ali,The Conservative Party Candidate,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
d0ca44ba6fa31be0,"Guest, Martin John",Green Party,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
af727a896275d356,Ibrahem Sammi,Birmingham Worker,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
256b83a673b841f4,Issa Islam Ahmed,Liberal Democrat,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
4b130b5f20d17e89,"Malik, Zhor",Labour Party,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
9eaf33340104d356,"Lines, Bruce John",Conservative Party Candidate,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
b736dab60c7c7a71,Lines John,Conservative Party Candidate,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
b79823f3229eacad,Osborne David,Liberal Democrat,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
6c2a098e3d3bd9ca,Osborne Maureen Ada,Liberal Democrat,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
74eec6fb3a52a98d,Preston Paul,Labour Party,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
ed199f894a938b68,"Robertson, James",Green Party,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
812e78af540c445f,"Shemmans, Joanne",Labour Party,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
a3bb997e3748dc6f,Davis Phil,Labour Party,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
0446202d1d70e0b8,Gaussen David,Green Party,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
47d6d1fff4c3fe1f,"Grant, Robert Andrew",Green Party,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
9488d43672b3fc34,Huxley Tom,Conservative Party Candidate,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
3898a3816eb5a6c3,James Jane,Conservative Party Candidate,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
bf12b9b4423e1942,Morrow Alan,Liberal Democrat,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
bf790498d2a48eeb,Seymour-Smith Lucy Emma,Labour Party,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
d3581c602cbdeef4,Wagg Philip Richard Charles,Liberal Democrat,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
ee5ec4d691b17863,Billah Rezaul,Liberal Democrat,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
8ea6dfca9efc824f,Hussain Mahmood,Labour Party,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
ba7ad2aac72ff44f,Khan Raja Shahpal,The Conservative Party Candidate,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
5ccfbe8e025e9069,Clements Liz,Labour Party,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
8651a0d08230797e,Douglas Osborn Peter Ernest,Conservative Party Candidate,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
d7b678b344afd3f3,Grindrod Fred,Labour Party,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
c84815032bb293c4,"Hammond, Claire Marie",Green Party,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
250af6464d8e3645,Masters Anna,Green Party,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
26145382626305ff,"Radcliffe, David Stephen",Liberal Democrat,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
ab02d070e341a8cc,Sealey Rob,Conservative Party Candidate,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
ed444aedbf198d6d,Stimpson Timothy Matthew,Liberal Democrat,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
dc1c72b6b5fdaedd,Walder Clive Richard,Trade Unionist and Socialist Coalition,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
d5cfd3e7d44e2f37,Iliff Daniel James,Liberal Democrat,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
c0c0f54c047af5ca,Jenkins Tom,Green Party,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
0e522192c744910f,Mackey Julia,The Conservative Party Candidate,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
32606fe94344d82b,Mosquito Yvonne Maria,Labour Party,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
e7e8f304a95fff9b,Clawley Alan,Green Party,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
f7b0cddad62d7b44,Rashid Chauhdry,Labour Party,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
78c507e13cbf2546,Mohammed Saeed,Liberal Democrat,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
5a41b350ba76a80f,Tifow Ayan,The Conservative Party Candidate,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
fb01e9eb18b4e219,Calcutt Jake,Liberal Democrat,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
37d0bc5665690e15,Gillan Angus Fraser,Conservative Party Candidate,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
b2ff0757fa8d6514,"Hardie, Monica Catherine",Conservative Party Candidate,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
5b4982d865bbba2e,Jones Brigid,Labour and Co-operative Party,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
bdf1231e4322f7a3,Kiff Alice Jean,Green Party,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
21d165db4ec38848,Mabbett Benjamin,Green Party,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
261b23a348daf30f,"McCarthy, Karen Teresa",Labour and Co-operative Party,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
b29b41bb030de319,Thornton Sophie,Liberal Democrat,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
43ef19df2cf4df5c,Witts Sam,Trade Unionist and Socialist Coalition,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
2ab41682745b0b2f,Burgess Chris,Liberal Democrat,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
e664620a1d1689ba,Cox Patrick,Green Party,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
88539a497902ac41,Cremer Katherine,Birmingham Worker,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
ddc9a8ecd59385f0,Franks Gordon John,Conservative Party Candidate,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
51bee26e2d3019b1,Gilliam Rob,Liberal Democrat,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
631907493c5cfcc3,Kaya Julie,Green Party,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
615b87ff4fffa214,Leddy Mike,Labour Party,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
5e7c134b3ac31704,Mackenzie-Lawrie Joshua Duncan,Conservative Party Candidate,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
7e8fea23e71ac9fb,Murray Bill,Trade Unionist and Socialist Coalition,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
4dd69b60f0f22d86,"Trickett, Lisa",Labour Party,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
d33c39b3b4851240,Diane Donaldson,Labour Party,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
30e7e31d089263a0,Majid Mahmood,Labour Party,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
2cb871d066b6e360,"Mehmood, Asad",Liberal Democrat,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
09178100c21fc61a,Neilly Gwyn,Liberal Democrat,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
0b2eac5073d16fad,Rahman Aminur,Conservative Party Candidate,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
7b0f9752c736c788,Tudor Bogdan,Conservative Party Candidate,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
87bdc834130099cb,Ali Wajad,Conservative Party Candidate,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
6711b70b9f075c6c,Baker Amanda Caroline,Green Party,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
879f28dd240212e7,Flynn Eamonn Kevin,Trade Unionist and Socialist Coalition,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
1cf7a09f1777f9a9,Harmer Roger Kingdon,Liberal Democrat,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
1063309d855b9d74,O'Shea John,Labour Party,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
e17641be8b013eb1,Penny Wagg,Liberal Democrat,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
23d4e8c557060b1b,Watson Luke,Conservative Party Candidate,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
43cf005b16da0200,"Williams, Fiona",Labour Party,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
8dd86ab2bbdb8264,Beck Peter Charles,Green Party,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
9657547e2df4d589,Bedser Steve,Labour and Co-operative Party,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
693fdd0bc1b4876a,Fielden Claire Alexandra,Liberal Democrat,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
102f733614311601,Eddie Freeman,The Conservative Party,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
bcd5ac33c6b4f38f,Rodgers Dick,Common Good,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
874bd90b9aef0aea,Brookes-Bland,Conservative Party Candidate,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
4f8039f4354d0a85,"Idrees, Mohammed",Labour Party,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
0884495a333756fc,Khan Amil,Conservative Party Candidate,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
b8c7734b79830807,"Khan, Mariam",Labour Party,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
8b6712271721b5d4,Lister Thomas,Liberal Democrat,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
fce658ccddc1c090,Ross Colin,Liberal Democrat,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
3f449d7ad171322a,Afzal Muhammad,Labour Party,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
4dfd250770731f8f,Aziz Abdul,Independent,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
fe57d2cee50421a9,Bennett Margaret Sandra,Conservative Party Candidate,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
65e0fbf328afac45,Choudhury Jahid Ahmed,Conservative Party Candidate,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
d5fa29fb1a267444,Kauser Nagina,Labour Party,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
19738e5d1cef6c1b,Khan Ayoub,Liberal Democrat,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
a387574ad953eff0,Rana Vijay,Green Party,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
cb09f9b7ad504681,Uddin Sham,Liberal Democrat,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
4cf8506e3947c530,Fazel Ali,The Conservative Party Candidate,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
d0ca44ba6fa31be0,"Guest, Martin John",Green Party,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
af727a896275d356,Ibrahem Sammi,Birmingham Worker,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
256b83a673b841f4,Issa Islam Ahmed,Liberal Democrat,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
4b130b5f20d17e89,"Malik, Zhor",Labour Party,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
9eaf33340104d356,"Lines, Bruce John",Conservative Party Candidate,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
b736dab60c7c7a71,Lines John,Conservative Party Candidate,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
b79823f3229eacad,Osborne David,Liberal Democrat,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
6c2a098e3d3bd9ca,Osborne Maureen Ada,Liberal Democrat,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
74eec6fb3a52a98d,Preston Paul,Labour Party,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
ed199f894a938b68,"Robertson, James",Green Party,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
812e78af540c445f,"Shemmans, Joanne",Labour Party,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
a3bb997e3748dc6f,Davis Phil,Labour Party,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
0446202d1d70e0b8,Gaussen David,Green Party,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
47d6d1fff4c3fe1f,"Grant, Robert Andrew",Green Party,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
9488d43672b3fc34,Huxley Tom,Conservative Party Candidate,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
3898a3816eb5a6c3,James Jane,Conservative Party Candidate,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
bf12b9b4423e1942,Morrow Alan,Liberal Democrat,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
bf790498d2a48eeb,Seymour-Smith Lucy Emma,Labour Party,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
d3581c602cbdeef4,Wagg Philip Richard Charles,Liberal Democrat,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
ee5ec4d691b17863,Billah Rezaul,Liberal Democrat,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
8ea6dfca9efc824f,Hussain Mahmood,Labour Party,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
ba7ad2aac72ff44f,Khan Raja Shahpal,The Conservative Party Candidate,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
5ccfbe8e025e9069,Clements Liz,Labour Party,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
8651a0d08230797e,Douglas Osborn Peter Ernest,Conservative Party Candidate,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
d7b678b344afd3f3,Grindrod Fred,Labour Party,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
c84815032bb293c4,"Hammond, Claire Marie",Green Party,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
250af6464d8e3645,Masters Anna,Green Party,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
26145382626305ff,"Radcliffe, David Stephen",Liberal Democrat,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
ab02d070e341a8cc,Sealey Rob,Conservative Party Candidate,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
ed444aedbf198d6d,Stimpson Timothy Matthew,Liberal Democrat,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
dc1c72b6b5fdaedd,Walder Clive Richard,Trade Unionist and Socialist Coalition,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
d5cfd3e7d44e2f37,Iliff Daniel James,Liberal Democrat,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
c0c0f54c047af5ca,Jenkins Tom,Green Party,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
0e522192c744910f,Mackey Julia,The Conservative Party Candidate,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
32606fe94344d82b,Mosquito Yvonne Maria,Labour Party,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
e7e8f304a95fff9b,Clawley Alan,Green Party,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
f7b0cddad62d7b44,Rashid Chauhdry,Labour Party,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
78c507e13cbf2546,Mohammed Saeed,Liberal Democrat,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
5a41b350ba76a80f,Tifow Ayan,The Conservative Party Candidate,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
fb01e9eb18b4e219,Calcutt Jake,Liberal Democrat,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
37d0bc5665690e15,Gillan Angus Fraser,Conservative Party Candidate,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
b2ff0757fa8d6514,"Hardie, Monica Catherine",Conservative Party Candidate,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
5b4982d865bbba2e,Jones Brigid,Labour and Co-operative Party,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
bdf1231e4322f7a3,Kiff Alice Jean,Green Party,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
21d165db4ec38848,Mabbett Benjamin,Green Party,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
261b23a348daf30f,"McCarthy, Karen Teresa",Labour and Co-operative Party,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
b29b41bb030de319,Thornton Sophie,Liberal Democrat,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
43ef19df2cf4df5c,Witts Sam,Trade Unionist and Socialist Coalition,2018-05-03,,True,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018#content
