person_id,person_name,election_date,ward_name,votes_received,is_elected,party_name,source_url
b84732bf5092bfe1,"Hussain, Shabrana",2018-05-03,Sparkbrook and Balsall Heath East Ward,3950,True,Labour Party,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
122aac77fe903062,Roxanne Green,2018-05-03,Sparkbrook and Balsall Heath East Ward,237,False,Green Party,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
fb3a6c1167e85d5a,Singh Satwinder,2018-05-03,Sparkbrook and Balsall Heath East Ward,159,False,Liberal Democrat,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
a1abdb4ccb2e3c76,Sweet Mohammed Choudhury,2018-05-03,Sparkbrook and Balsall Heath East Ward,665,False,Conservative Party Candidate,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
5fd65531d753ffb3,"Choudhry, Tanveer",2018-05-03,Sparkhill Ward,1295,False,Liberal Democrat,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
f4991248187d8eb5,Fazal Mohammed,2018-05-03,Sparkhill Ward,3140,True,Labour Party,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
63ded36ceb9e9fa7,"Hussain, Tassawar",2018-05-03,Sparkhill Ward,1178,False,Liberal Democrat,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
9b90e62926f7e3d2,Mohammed Murad,2018-05-03,Sparkhill Ward,453,False,Conservative Party Candidate,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
dfa474b1a12da0e5,Nicky Brennan,2018-05-03,Sparkhill Ward,2971,True,Labour Party,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
60c6ea6cfbbc4dc9,Talukder Mohammed Zia Uddin,2018-05-03,Sparkhill Ward,440,False,Conservative Party Candidate,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
8e4ba3e35e608b8d,"Banting, Philip Andrew",2018-05-03,Stirchley Ward,141,False,Liberal Democrat,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
adf1be3426180ded,Lawrence Reuben,2018-05-03,Stirchley Ward,45,False,Birmingham Worker,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
7dd884c1540296fa,"Locke, Mary",2018-05-03,Stirchley Ward,1856,True,Labour and Co-operative Party,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
021b0e17dabdd1db,"Stanton, Elly",2018-05-03,Stirchley Ward,155,False,Green Party,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
84f3717422ce3006,Williams Owen Vaughan,2018-05-03,Stirchley Ward,576,False,The Conservative Party Candidate,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
3ba220d750afdd5c,Harmer Joseph Benjamin,2018-05-03,Stockland Green Ward,238,False,Liberal Democrat,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
094a0f44c50ee292,Holbrook Penny,2018-05-03,Stockland Green Ward,2536,True,Labour Party,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
14eddb4aa3cf0a67,Jones Josh,2018-05-03,Stockland Green Ward,2259,True,Labour Party,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
5ff72d811f4c5a4b,Kayani Mohammad Shahnawaz,2018-05-03,Stockland Green Ward,726,False,Conservative Party Candidate,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
4f3de31d0d83a2b4,"Mehmood, Asif",2018-05-03,Stockland Green Ward,686,False,Conservative Party Candidate,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
888ae821342d73f0,Syed Riz,2018-05-03,Stockland Green Ward,149,False,Liberal Democrat,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
8a66678054ec316b,"Woodley, Ted",2018-05-03,Stockland Green Ward,127,False,Trade Unionist and Socialist Coalition,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
3a48081de295bc2e,"Barley, Roger",2018-05-03,Sutton Four Oaks Ward,340,False,Labour Party,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
189084bebee3a0d8,Cornish Maureen,2018-05-03,Sutton Four Oaks Ward,1957,True,The Conservative Party Candidate,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
e5b6a2dcece0adf1,Nunan Fiona,2018-05-03,Sutton Four Oaks Ward,100,False,Green Party,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
9cd3a54607e87a06,"Willett, David Michael",2018-05-03,Sutton Four Oaks Ward,141,False,Liberal Democrat,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
6a2243f5421d570f,Brindley Ian,2018-05-03,Sutton Mere Green Ward,462,False,Labour Party,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
21ebe63df7eac4b4,Mayner Jonny,2018-05-03,Sutton Mere Green Ward,194,False,Liberal Democrat,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
7c0f87203f7d8201,Meirion Jenkins,2018-05-03,Sutton Mere Green Ward,2062,True,The Conservative Party Candidate,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
68a1e4d207c6bfe5,Ratcliff David Martin,2018-05-03,Sutton Mere Green Ward,153,False,Green Party,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
e7b795712fac9260,Cotterill Stewart James,2018-05-03,Sutton Reddicap Ward,111,False,UK Independence Party (UKIP),https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
0be2b4efe91b0242,"Cotterill, Timothy James",2018-05-03,Sutton Reddicap Ward,121,False,Liberal Democrat,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
e685ca5686d48925,Hodivala Charlotte,2018-05-03,Sutton Reddicap Ward,1008,True,The Conservative Party Candidate,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
624755c9fc48b523,Preston Judy,2018-05-03,Sutton Reddicap Ward,537,False,Labour Party,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
f834b2a1ba61e4f6,Greaves Will,2018-05-03,Sutton Roughley Ward,140,False,Green Party,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
836177dbe2ef931f,Mackey Ewan,2018-05-03,Sutton Roughley Ward,1809,True,The Conservative Party Candidate,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
687582583c84dadd,Potter Kate,2018-05-03,Sutton Roughley Ward,215,False,Liberal Democrat,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
ac6bc7f362f25707,Tomlinson Paul,2018-05-03,Sutton Roughley Ward,521,False,Labour Party,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
d42709ea64998f9c,David Pears,2018-05-03,Sutton Trinity Ward,1355,True,The Conservative Party Candidate,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
055757fce0314dac,French Peter Robert,2018-05-03,Sutton Trinity Ward,593,False,Labour Party,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
04288151cb3ab210,Madden Sean,2018-05-03,Sutton Trinity Ward,124,False,Green Party,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
99cc987eac634fd0,"Wilkinson, Jenny",2018-05-03,Sutton Trinity Ward,299,False,Liberal Democrat,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
825cf1a1ad9dac74,Cairns Janet,2018-05-03,Sutton Vesey Ward,2354,False,Conservative Party Candidate,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
eaf6c4db95c691d2,Gibson Matthew James,2018-05-03,Sutton Vesey Ward,271,False,Liberal Democrat,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
4514641fd8f53f88,Khalid Mohammed,2018-05-03,Sutton Vesey Ward,110,False,Liberal Democrat,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
87b01e7414708019,Marriott Colin,2018-05-03,Sutton Vesey Ward,297,False,Green Party,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
0f3f83d8cd06332b,Passey Louise,2018-05-03,Sutton Vesey Ward,2182,False,Conservative Party Candidate,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
7fa44f64bf8018b5,"Pocock, Rob",2018-05-03,Sutton Vesey Ward,3377,True,Labour Party,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
e0184d29f136179f,Scott Kath,2018-05-03,Sutton Vesey Ward,2458,True,Labour Party,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
f7be5491f25dc8fc,"Auton, Ben",2018-05-03,Sutton Walmley and Minworth Ward,336,False,Green Party,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
b37e9dd005007858,Barrie David Stuart,2018-05-03,Sutton Walmley and Minworth Ward,2445,True,Conservative Party Candidate,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
922ea744268dabb3,"Cooke, David",2018-05-03,Sutton Walmley and Minworth Ward,236,False,Liberal Democrat,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
914b9d4e175349b9,Coxall Katy,2018-05-03,Sutton Walmley and Minworth Ward,696,False,Labour Party,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
4d1b1078b92a230e,Finnegan Paul,2018-05-03,Sutton Walmley and Minworth Ward,574,False,Labour Party,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
e9257652a3078537,Garrington James Austin,2018-05-03,Sutton Walmley and Minworth Ward,179,False,Liberal Democrat,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
fecc48b84224e02c,Ken Wood,2018-05-03,Sutton Walmley and Minworth Ward,1869,True,Conservative Party Candidate,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
c93fb7f3cbab7ddc,O'Hagan David Michael,2018-05-03,Sutton Walmley and Minworth Ward,646,False,Independents for Sutton,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
a3beeb3c6a10648a,Alex Yip,2018-05-03,Sutton Wylde Green Ward,1806,True,The Conservative Party Candidate,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
7c90b8902e044071,Challenor Zoe,2018-05-03,Sutton Wylde Green Ward,142,False,Green Party,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
c68efa3f1e080b2e,Johnson Terry,2018-05-03,Sutton Wylde Green Ward,644,False,Labour Party,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
be7cc0811de4b427,Spencer John Malcolm,2018-05-03,Sutton Wylde Green Ward,162,False,Liberal Democrat,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
db5e17fb3c0d46a2,Ali Syed Jamshed,2018-05-03,Tyseley and Hay Mills Ward,306,False,Liberal Democrat,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/7
e89ae4da88da15fd,"Iqbal, Zafar",2018-05-03,Tyseley and Hay Mills Ward,1361,True,Labour Party,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/7
d864752f4269b281,Khan Shafayet Ali,2018-05-03,Tyseley and Hay Mills Ward,208,False,The Conservative Party Candidate,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/7
0ec0fc9eb4f60d29,Sheridan Mike,2018-05-03,Tyseley and Hay Mills Ward,170,False,The Liberal Party Candidate,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/7
8c1fed6516f53982,"Aikhlaq, Mohammed",2018-05-03,Ward End Ward,1663,True,Labour Party,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/7
2b265f7abe27bd10,Ali Nazabit,2018-05-03,Ward End Ward,909,False,Liberal Democrat,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/7
64fac60cc770465b,Hamblin Joseph David John,2018-05-03,Ward End Ward,166,False,The Conservative Party Candidate,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/7
bb653d125745a51a,Hussain Wajid,2018-05-03,Ward End Ward,331,False,Independent,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/7
209d84193bed00e3,Chatfield Tristan John Freeston,2018-05-03,Weoley and Selly Oak Ward,2035,True,Labour Party,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/7
33e916b3b8972266,Flood Des,2018-05-03,Weoley and Selly Oak Ward,1878,False,Conservative Party Candidate,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/7
00b6b3c5e5997a14,"Hardie, Andrew David",2018-05-03,Weoley and Selly Oak Ward,1885,False,Conservative Party Candidate,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/7
83c04565739c5cc7,Hart Nick,2018-05-03,Weoley and Selly Oak Ward,77,False,Trade Unionist and Socialist Coalition,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/7
897aaa742f140622,Johnson Julie,2018-05-03,Weoley and Selly Oak Ward,2080,True,Labour Party,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/7
8f5240e69c261416,Masters Eleanor Jane,2018-05-03,Weoley and Selly Oak Ward,410,False,Green Party,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/7
523a9aa2d3fe227a,Sword Trevor Peter,2018-05-03,Weoley and Selly Oak Ward,329,False,Liberal Democrat,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/7
da01d2e00ecc3b18,"Wright, Robert Ian",2018-05-03,Weoley and Selly Oak Ward,274,False,Liberal Democrat,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/7
4d1697a9e2cc939c,Caldecott Edwin Luke Charles,2018-05-03,Yardley East Ward,140,False,The Conservative Party Candidate,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/7
2c4670367cda072a,Eustace Neil Anthony,2018-05-03,Yardley East Ward,1856,True,Liberal Democrat,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/7
795bc179f61b7aeb,Wackett Ann Ruth,2018-05-03,Yardley East Ward,863,False,Labour Party,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/7
d11bc87b7ab61509,Ali Mothin,2018-05-03,Yardley West and Stechford Ward,133,False,The Conservative Party Candidate,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/7
761ddcccf898c5d4,Baber Baz,2018-05-03,Yardley West and Stechford Ward,1505,True,Liberal Democrat,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/7
47e139434522b339,Dad Basharat,2018-05-03,Yardley West and Stechford Ward,1285,False,Labour Party,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/7
6711b70b9f075c6c,Baker Amanda Caroline,2022-05-05,Acocks Green Ward,258,False,Green Party,https://www.birmingham.gov.uk/directory_record/370699/acocks_green_ward_results
6656f6900b5a826e,"Flynn, Eamonn Kevin",2022-05-05,Acocks Green Ward,84,False,Trade Unionist and Socialist Coalition,https://www.birmingham.gov.uk/directory_record/370699/acocks_green_ward_results
32d3bfcbc7c319ca,Iqbal Malik Zafar,2022-05-05,Acocks Green Ward,288,False,Local Conservatives,https://www.birmingham.gov.uk/directory_record/370699/acocks_green_ward_results
abd529b603e2c273,Makrinov Ninna Isabel,2022-05-05,Acocks Green Ward,1531,False,Labour Party,https://www.birmingham.gov.uk/directory_record/370699/acocks_green_ward_results
3a01c2e08fd28d2c,"O'Shea, John Anthony",2022-05-05,Acocks Green Ward,1679,False,Labour Party,https://www.birmingham.gov.uk/directory_record/370699/acocks_green_ward_results
e17641be8b013eb1,Penny Wagg,2022-05-05,Acocks Green Ward,1856,False,Liberal Democrats,https://www.birmingham.gov.uk/directory_record/370699/acocks_green_ward_results
839951214549804d,Roger Harmer,2022-05-05,Acocks Green Ward,2225,False,Liberal Democrats,https://www.birmingham.gov.uk/directory_record/370699/acocks_green_ward_results
4be78cf9e0432ac4,Shingadia Sunil,2022-05-05,Acocks Green Ward,239,False,Local Conservatives,https://www.birmingham.gov.uk/directory_record/370699/acocks_green_ward_results
a1d46b1c249795c6,Deakin Jack,2022-05-05,Allens Cross Ward,922,False,Labour and Co-operative Party,https://www.birmingham.gov.uk/directory_record/370700/allens_cross_ward_results
102f733614311601,Eddie Freeman,2022-05-05,Allens Cross Ward,908,False,The Conservative Party Candidate,https://www.birmingham.gov.uk/directory_record/370700/allens_cross_ward_results
693fdd0bc1b4876a,Fielden Claire Alexandra,2022-05-05,Allens Cross Ward,62,False,Liberal Democrats,https://www.birmingham.gov.uk/directory_record/370700/allens_cross_ward_results
532fb2962d37342f,Rust Daniel Brian,2022-05-05,Allens Cross Ward,112,False,Green Party,https://www.birmingham.gov.uk/directory_record/370700/allens_cross_ward_results
3913f7301f66bac8,"Evans, Jerry",2022-05-05,Alum Rock Ward,501,False,Liberal Democrats,https://www.birmingham.gov.uk/directory_record/370701/alum_rock_ward_results
807939639bb33ccd,Hussain Ishraq,2022-05-05,Alum Rock Ward,751,False,Liberal Democrats,https://www.birmingham.gov.uk/directory_record/370701/alum_rock_ward_results
4f8039f4354d0a85,"Idrees, Mohammed",2022-05-05,Alum Rock Ward,3751,False,Labour Party,https://www.birmingham.gov.uk/directory_record/370701/alum_rock_ward_results
b8c7734b79830807,"Khan, Mariam",2022-05-05,Alum Rock Ward,3442,False,Labour Party,https://www.birmingham.gov.uk/directory_record/370701/alum_rock_ward_results
06f5a1e72b9eac2a,Rani Farhat,2022-05-05,Alum Rock Ward,175,False,Local Conservatives,https://www.birmingham.gov.uk/directory_record/370701/alum_rock_ward_results
c6c720661f90ad1a,Yousaf Wasim,2022-05-05,Alum Rock Ward,177,False,Local Conservatives,https://www.birmingham.gov.uk/directory_record/370701/alum_rock_ward_results
3f449d7ad171322a,Afzal Muhammad,2022-05-05,Aston Ward,2463,False,Labour Party,https://www.birmingham.gov.uk/directory_record/370702/aston_ward_results
b37667c08af35648,Choudhury Jahid,2022-05-05,Aston Ward,216,False,Local Conservatives,https://www.birmingham.gov.uk/directory_record/370702/aston_ward_results
abcd3e0d6ebd4d66,Coke Raymond George,2022-05-05,Aston Ward,127,False,We Matter Party,https://www.birmingham.gov.uk/directory_record/370702/aston_ward_results
bee1d8f477dbf4ec,"Gerald, Dorothy Elizabeth",2022-05-05,Aston Ward,148,False,We Matter Party,https://www.birmingham.gov.uk/directory_record/370702/aston_ward_results
46e061b269ec70dd,Hakim Lokman,2022-05-05,Aston Ward,177,False,Local Conservatives,https://www.birmingham.gov.uk/directory_record/370702/aston_ward_results
d5fa29fb1a267444,Kauser Nagina,2022-05-05,Aston Ward,2223,False,Labour Party,https://www.birmingham.gov.uk/directory_record/370702/aston_ward_results
19738e5d1cef6c1b,Khan Ayoub,2022-05-05,Aston Ward,3012,False,Liberal Democrats,https://www.birmingham.gov.uk/directory_record/370702/aston_ward_results
925d796a0dae9e7b,Meah Nazma Begum,2022-05-05,Aston Ward,265,False,Breakthrough Party,https://www.birmingham.gov.uk/directory_record/370702/aston_ward_results
6fe24a23d7cbdc47,Mumtaz Hussain,2022-05-05,Aston Ward,2542,False,Liberal Democrats,https://www.birmingham.gov.uk/directory_record/370702/aston_ward_results
1a2e7d457cd1ed89,"Guest, Carol",2022-05-05,Balsall Heath West Ward,121,False,Green Party,https://www.birmingham.gov.uk/directory_record/370704/balsall_heath_west_ward_results
9c4e2d8c03f4eace,Khatoon Haleema,2022-05-05,Balsall Heath West Ward,151,False,Liberal Democrats,https://www.birmingham.gov.uk/directory_record/370704/balsall_heath_west_ward_results
4b130b5f20d17e89,"Malik, Zhor",2022-05-05,Balsall Heath West Ward,710,False,Local Conservatives,https://www.birmingham.gov.uk/directory_record/370704/balsall_heath_west_ward_results
48fbd60a5250aa54,Moledina Shehla,2022-05-05,Balsall Heath West Ward,1150,False,Labour Party,https://www.birmingham.gov.uk/directory_record/370704/balsall_heath_west_ward_results
b8e42bd21c6330ad,"Scrivens, Paul Jonathan",2022-05-05,Balsall Heath West Ward,88,False,Workers Party - Birmingham,https://www.birmingham.gov.uk/directory_record/370704/balsall_heath_west_ward_results
13f0ea0e1f10a347,"Brewer, Kerry",2022-05-05,Bartley Green Ward,1672,False,Local Conservatives,https://www.birmingham.gov.uk/directory_record/370705/bartley_green_ward_results
155a885eac5d2a37,Hook Elaine,2022-05-05,Bartley Green Ward,1624,False,Labour and Co-operative Party,https://www.birmingham.gov.uk/directory_record/370705/bartley_green_ward_results
4aabb03a05c9f417,Knowles Martin John,2022-05-05,Bartley Green Ward,151,False,Liberal Democrats,https://www.birmingham.gov.uk/directory_record/370705/bartley_green_ward_results
9eaf33340104d356,"Lines, Bruce John",2022-05-05,Bartley Green Ward,1814,False,Local Conservatives,https://www.birmingham.gov.uk/directory_record/370705/bartley_green_ward_results
b733f2520b58b52b,Morrow Jacob,2022-05-05,Bartley Green Ward,132,False,Liberal Democrats,https://www.birmingham.gov.uk/directory_record/370705/bartley_green_ward_results
9164c316750b9285,"Preston, Paul Simon",2022-05-05,Bartley Green Ward,1511,False,Labour and Co-operative Party,https://www.birmingham.gov.uk/directory_record/370705/bartley_green_ward_results
ed199f894a938b68,"Robertson, James",2022-05-05,Bartley Green Ward,259,False,Green Party,https://www.birmingham.gov.uk/directory_record/370705/bartley_green_ward_results
0395e3dc7c458a14,Bishop Ian,2022-05-05,Billesley Ward,93,False,Reform UK,https://www.birmingham.gov.uk/directory_record/370709/billesley_ward_results
a3bb997e3748dc6f,Davis Phil,2022-05-05,Billesley Ward,2153,False,Labour Party,https://www.birmingham.gov.uk/directory_record/370709/billesley_ward_results
9d560965b100b121,Iroh Katherine,2022-05-05,Billesley Ward,2000,False,Labour Party,https://www.birmingham.gov.uk/directory_record/370709/billesley_ward_results
6d66e2b6da0f41d0,Maguire Clare,2022-05-05,Billesley Ward,279,False,Liberal Democrats,https://www.birmingham.gov.uk/directory_record/370709/billesley_ward_results
28e5ee117cdb8ea4,McLernan Michael James Alexander,2022-05-05,Billesley Ward,1310,False,Local Conservatives,https://www.birmingham.gov.uk/directory_record/370709/billesley_ward_results
d88f989bbb1d4e36,"Neal, Ian",2022-05-05,Billesley Ward,183,False,Liberal Democrats,https://www.birmingham.gov.uk/directory_record/370709/billesley_ward_results
f2a313d6dfd6fbac,Peacock Hilary Clare,2022-05-05,Billesley Ward,392,False,Green Party,https://www.birmingham.gov.uk/directory_record/370709/billesley_ward_results
acb5616ba6ea3ebb,Peacock Joseph Michael,2022-05-05,Billesley Ward,223,False,Green Party,https://www.birmingham.gov.uk/directory_record/370709/billesley_ward_results
3b35b1d3f7300001,"Qazi, Nayaz",2022-05-05,Billesley Ward,1261,False,Local Conservatives,https://www.birmingham.gov.uk/directory_record/370709/billesley_ward_results
d05ba9eb5e4ac96f,Anton Christopher Stephen,2022-05-05,Birchfield Ward,159,False,Liberal Democrats,https://www.birmingham.gov.uk/directory_record/370710/birchfield_ward_results
2349366b0fcb7116,Chanda Alak,2022-05-05,Birchfield Ward,211,False,Local Conservatives,https://www.birmingham.gov.uk/directory_record/370710/birchfield_ward_results
8ea6dfca9efc824f,Hussain Mahmood,2022-05-05,Birchfield Ward,1391,False,Labour Party,https://www.birmingham.gov.uk/directory_record/370710/birchfield_ward_results
4124daabaa8c4f50,"Aziz, Raqeeb",2022-05-05,Bordesley Green Ward,1489,False,Labour Party,https://www.birmingham.gov.uk/directory_record/370717/bordesley_green_ward_results
9b95f0cf538e8ee6,Burkey Wajad,2022-05-05,Bordesley Green Ward,397,False,Local Conservatives,https://www.birmingham.gov.uk/directory_record/370717/bordesley_green_ward_results
462606f455ea2663,"Moynihan, Gerry",2022-05-05,Bordesley Green Ward,309,False,Liberal Democrats,https://www.birmingham.gov.uk/directory_record/370717/bordesley_green_ward_results
d0ca44ba6fa31be0,"Guest, Martin John",2022-05-05,Bordesley and Highgate Ward,132,False,Green Party,https://www.birmingham.gov.uk/directory_record/370716/bordesley_and_highgate_ward_results
32606fe94344d82b,Mosquito Yvonne Maria,2022-05-05,Bordesley and Highgate Ward,925,False,Labour Party,https://www.birmingham.gov.uk/directory_record/370716/bordesley_and_highgate_ward_results
7efc042f17bd1e4d,Talukder Zia,2022-05-05,Bordesley and Highgate Ward,311,False,Local Conservatives,https://www.birmingham.gov.uk/directory_record/370716/bordesley_and_highgate_ward_results
20a6ebb99c9b876b,Woollard Ed,2022-05-05,Bordesley and Highgate Ward,247,False,Workers Party - Birmingham,https://www.birmingham.gov.uk/directory_record/370716/bordesley_and_highgate_ward_results
05fd175a3d752828,Curtis Robert Turner,2022-05-05,Bournbrook and Selly Park Ward,202,False,Liberal Democrats,https://www.birmingham.gov.uk/directory_record/370722/bournbrook_and_selly_park_ward_results
ce0d15f4a19365af,Gilbert Patrick Wiliam,2022-05-05,Bournbrook and Selly Park Ward,243,False,Liberal Democrats,https://www.birmingham.gov.uk/directory_record/370722/bournbrook_and_selly_park_ward_results
910cf69c4ff82b2a,Green Tom,2022-05-05,Bournbrook and Selly Park Ward,142,False,Trade Unionist and Socialist Coalition,https://www.birmingham.gov.uk/directory_record/370722/bournbrook_and_selly_park_ward_results
5b4982d865bbba2e,Jones Brigid,2022-05-05,Bournbrook and Selly Park Ward,1942,False,Labour and Co-operative Party,https://www.birmingham.gov.uk/directory_record/370722/bournbrook_and_selly_park_ward_results
261b23a348daf30f,"McCarthy, Karen Teresa",2022-05-05,Bournbrook and Selly Park Ward,1935,False,Labour and Co-operative Party,https://www.birmingham.gov.uk/directory_record/370722/bournbrook_and_selly_park_ward_results
e66bc16ef1f55722,"Nela, Musa",2022-05-05,Bournbrook and Selly Park Ward,301,False,Local Conservatives,https://www.birmingham.gov.uk/directory_record/370722/bournbrook_and_selly_park_ward_results
fc305d2a10b0647e,Nelson Jane Elizabeth,2022-05-05,Bournbrook and Selly Park Ward,546,False,Green Party,https://www.birmingham.gov.uk/directory_record/370722/bournbrook_and_selly_park_ward_results
82213ed78b566fbe,Neville Mathew John,2022-05-05,Bournbrook and Selly Park Ward,237,False,Green Party,https://www.birmingham.gov.uk/directory_record/370722/bournbrook_and_selly_park_ward_results
